customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1680-DZPTG,Male,0,No,No,32,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,85.52,2701.1,No
2061-LLNXR,Male,0,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,100.61,429.29,Yes
8921-VBXDT,Female,0,No,Yes,61,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),117.41,7198.4,Yes
6840-JNJHR,Male,0,No,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),73.34,2671.89,No
3214-SYFDE,Female,0,No,No,16,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,77.42,1241.9,No
8497-IVQQJ,Male,0,No,No,21,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),117.14,2448.73,Yes
1393-CNRSK,Male,0,Yes,No,31,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,103.27,3184.01,No
9667-AKWBO,Male,1,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.43,311.1,No
3768-DXCJI,Female,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),115.15,2260.84,No
2639-RMKMX,Female,0,Yes,No,21,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),42.94,880.97,No
6075-SWZSA,Male,0,Yes,No,29,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),103.91,3018.83,No
3062-BDRPV,Female,0,Yes,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),57.45,3043.36,Yes
9334-DTOEO,Female,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,33.59,1084.4,No
4578-OVJLF,Male,1,Yes,No,4,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,104.35,453.68,No
9313-DIUKD,Male,1,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.72,392.62,Yes
3293-RUJAM,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,76.9,4834.83,No
8596-ZRCMV,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),41.73,1873.03,Yes
1147-YYIOW,Female,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),35.89,193.72,Yes
8311-NMAJD,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,73.06,2037.56,No
1786-OIMQC,Male,0,Yes,No,56,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,110.02,6223.98,Yes
2078-QIZXM,Female,0,No,No,46,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),115.19,5209.56,No
1648-KJHJV,Male,1,Yes,No,8,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),32.72,268.41,No
2614-SGXFB,Male,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,94.12,5441.82,No
3997-VZTMZ,Female,0,No,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),87.41,6090.22,No
6924-ECTWY,Female,1,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,58.29,4033.14,No
3530-CFLLA,Male,0,Yes,No,42,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,28.01,1103.76,Yes
4916-UTJQX,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.37,4114.72,Yes
6050-CYAIU,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.95,520.16,No
5293-LDRJX,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.86,976.15,No
7050-TNZDM,Male,0,No,No,63,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,56.22,3468.79,No
4643-OCJSE,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.55,115.71,No
7870-SCVOX,Female,0,No,No,0,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,23.88,0.0,No
4791-QLFCY,Male,0,Yes,Yes,69,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,41.39,2925.82,Yes
9782-QHLZZ,Male,1,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,107.45,3241.23,Yes
8885-GTXYR,Male,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,62.39,4022.51,No
6277-HUBCQ,Female,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,91.41,6130.72,No
1225-ZDAIQ,Male,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,114.55,2071.37,Yes
8209-XIBII,Male,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.78,1252.42,No
6993-UEQJY,Female,0,No,Yes,68,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.44,6587.41,Yes
9964-HNPEB,Female,0,Yes,No,48,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),30.63,1465.59,Yes
6283-VMFMI,Male,0,Yes,No,30,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),23.77,681.69,Yes
1630-TNVSE,Female,0,Yes,Yes,59,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.52,4954.09,No
3927-IZTYM,Female,0,Yes,No,70,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.83,6384.73,No
2077-NCJSX,Male,0,Yes,No,54,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),90.25,4813.93,Yes
4728-EPCFO,Female,0,No,No,37,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,44.3,1605.64,No
1248-EMIQH,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,33.6,1067.68,No
3257-SNDDI,Male,0,No,No,5,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),30.72,134.7,No
5486-JECKP,Female,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),45.66,463.16,No
4675-MSTSK,Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,59.62,1159.49,No
7489-EGUMM,Male,1,No,No,36,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,108.82,3888.26,No
1336-JNJLG,Female,0,No,Yes,44,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),115.6,5169.39,Yes
2983-QVQZU,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),21.48,1457.85,No
2627-NFSYY,Female,0,Yes,No,58,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),20.3,1145.45,Yes
9132-YBASC,Male,1,Yes,No,51,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,76.88,3883.4,No
2981-XROLW,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,64.95,1165.55,No
4205-VVUWZ,Male,0,No,No,24,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),69.28,1716.96,No
3670-LAFXP,Female,0,No,No,0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),116.47,0.0,No
3353-FYLMK,Female,0,Yes,No,40,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.93,3583.55,No
1100-VOYLB,Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.63,569.38,No
5742-JPVYF,Male,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,117.31,0.0,No
9185-BYAVU,Female,0,No,No,38,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),68.96,2647.42,No
5302-HJKYS,Female,0,No,No,30,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,75.57,2244.4,Yes
5327-UJBKK,Male,0,No,Yes,70,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),116.7,8138.81,No
7297-RYHIX,Male,1,No,No,37,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,28.45,1072.47,Yes
8103-GXCBH,Female,0,No,Yes,7,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,26.9,241.65,No
6916-QGQXQ,Female,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,34.71,1207.42,No
3302-AESHT,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),40.03,2863.77,No
1643-UWNPR,Male,1,No,Yes,26,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.06,1772.0,Yes
8939-PZPCK,Male,1,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,60.49,2330.4,No
4808-QGGEY,Male,0,No,No,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,82.46,473.03,No
2289-RIHPT,Male,0,Yes,Yes,31,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,65.4,2005.38,No
9652-TZPRD,Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,86.57,6240.75,No
2831-EGPCY,Male,1,No,No,15,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,42.59,611.47,No
7124-BKQAM,Male,0,No,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,91.54,40.71,Yes
4910-ZNEKF,Male,0,No,No,42,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),115.32,4800.55,No
6235-PAAPM,Female,0,No,Yes,30,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),22.23,702.38,Yes
1428-GJONE,Female,1,No,Yes,46,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),58.18,2583.82,No
8680-FOELO,Male,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.97,2878.05,Yes
5985-XMMND,Male,0,No,No,16,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,37.78,641.71,No
2148-GOOGL,Female,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,45.37,2342.95,No
7137-VQKUX,Female,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,114.18,6066.76,No
9191-RGLBY,Female,0,No,No,50,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),93.1,4714.81,No
6822-UDOZT,Female,1,No,No,51,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,113.44,5742.39,Yes
5220-MWTRK,Female,1,No,No,6,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),117.75,703.08,No
7108-NEJDJ,Female,1,No,Yes,53,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),47.36,2482.01,Yes
2700-ILAMG,Female,0,No,Yes,10,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,103.78,1036.02,Yes
9954-TWYNU,Female,0,No,No,61,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),43.84,2608.21,No
9270-NNTIY,Male,1,No,No,29,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),96.69,2755.16,Yes
5854-JBQIH,Male,0,No,Yes,56,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,98.28,5552.37,Yes
3532-NEPTX,Male,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),115.56,5164.22,Yes
4479-LDGEJ,Male,1,No,No,69,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),118.36,8156.4,No
3284-IIYGT,Male,0,No,Yes,65,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.26,5323.45,No
2708-CVEBG,Male,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),92.16,5065.78,No
5964-TPOUB,Female,0,No,Yes,57,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.0,5606.67,No
5472-HLSIB,Female,0,Yes,No,9,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,102.05,935.55,Yes
1849-NEVTM,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,69.54,154.63,No
4862-LGLJP,Male,0,No,No,72,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,40.57,2903.76,No
6872-HMHVW,Female,0,No,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),101.05,6169.14,No
7539-ZKRMO,Female,0,No,No,42,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.79,3374.36,Yes
3664-VROXF,Female,0,Yes,No,41,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.74,3477.08,Yes
7158-WGPOO,Male,0,No,No,23,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),59.49,1334.75,No
8452-VJRIA,Female,1,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,111.15,359.59,No
4111-WVJYL,Male,0,Yes,No,67,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),107.01,7153.69,No
5228-CMVDY,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,32.71,1438.01,No
3783-RKHJX,Female,0,Yes,No,58,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,36.96,2081.39,No
8746-LZBKV,Female,1,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,65.67,4174.44,No
6651-KTFAG,Male,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,83.79,5200.77,Yes
8473-LVBRZ,Female,0,Yes,No,66,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,47.01,3094.47,No
7823-YTLFR,Female,1,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,61.67,2992.99,No
8878-PYVIO,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),34.46,1038.89,No
1456-SMOQY,Female,1,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,49.51,2485.62,Yes
8231-KFUOC,Male,1,Yes,No,57,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Electronic check,78.94,4467.38,No
3731-WCFTO,Male,1,Yes,No,51,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,39.6,2013.18,No
9934-RLTSF,Female,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,113.06,2417.47,Yes
2920-UMFKL,Male,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),113.7,3259.55,Yes
1518-ESNMO,Male,1,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),79.79,5472.58,No
9586-PHWXX,Female,0,No,No,70,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,31.09,2209.14,No
3023-DZOOM,Female,0,Yes,No,29,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),57.17,1572.74,No
3527-FXCZN,Female,0,No,No,36,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,91.93,3404.62,Yes
4146-XUFRS,Male,0,No,No,47,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,42.4,2011.64,No
5603-BFVWV,Male,0,Yes,Yes,31,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),99.01,3075.27,No
8180-IXJUI,Female,0,No,Yes,69,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,19.03,1253.8,No
1233-ZVQJC,Male,0,No,No,34,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,37.37,1424.01,Yes
7225-URUEX,Female,0,No,No,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),49.87,3370.71,No
6491-GXRFT,Female,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),115.34,3681.25,No
1338-IKEWQ,Male,0,No,No,58,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.14,5473.18,No
1878-AJXLJ,Female,0,Yes,No,34,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),20.19,666.28,Yes
2122-JILTS,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),64.79,1018.68,Yes
2482-HDINF,Male,0,Yes,No,51,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),87.77,4360.59,Yes
1643-TCVBT,Female,0,No,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,80.36,5167.49,Yes
2459-CGFKP,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,64.81,258.06,Yes
8718-AIVLR,Female,0,Yes,No,13,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),44.38,646.19,No
3732-ADISI,Male,0,Yes,No,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,55.73,1459.42,No
4353-ZZTRM,Male,0,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,89.66,2258.58,No
6112-DOPNA,Male,0,No,No,17,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,94.41,1666.08,No
7776-PGYGC,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),67.64,238.02,No
9695-XBNIO,Male,1,No,Yes,56,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,110.19,6260.62,Yes
9269-KWYMM,Female,0,Yes,Yes,52,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,114.61,5947.84,No
4824-CHPKH,Male,1,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),96.9,2388.58,Yes
1390-QCEAG,Male,0,No,Yes,46,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,38.66,1819.06,No
6480-LUBNE,Female,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),106.61,5348.43,No
4805-QUJXU,Female,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),63.86,2059.44,Yes
8125-TZTHN,Female,0,No,No,15,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,40.53,489.55,Yes
3085-ISZIU,Female,0,Yes,No,35,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,97.19,3236.9,No
3052-HWRPM,Female,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,58.58,1604.36,No
6366-WSKJL,Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,42.24,2670.0,No
9467-YCMTQ,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,77.31,5413.55,Yes
9233-XGUHY,Female,0,No,No,52,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,30.11,1560.48,Yes
5516-BGBVR,Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),56.3,2336.12,No
9397-APGKX,Male,1,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),53.04,1055.5,No
7716-RYJQD,Male,0,Yes,No,43,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.59,2540.26,No
4632-ICMTT,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,62.86,1934.17,No
6540-BRGXC,Male,0,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,82.32,3546.98,No
