customerID,churn_prob,risk_tier,intervention,tenure,contract_enc,MonthlyCharges,service_depth,high_risk_combo,ltv_proxy
8440-YHLED,0.1039,Low,Monitor — no action needed,55,2,31.6,5,0,1738.0
9614-RUOZN,0.1039,Low,Monitor — no action needed,67,1,96.39,7,0,6458.13
1182-DFGAF,0.1038,Low,Monitor — no action needed,22,2,26.96,6,0,593.12
5216-GISHK,0.1036,Low,Monitor — no action needed,61,1,98.84,7,0,6029.24
1143-XNNMH,0.1034,Low,Monitor — no action needed,55,1,18.69,4,0,1027.95
5432-MUVIN,0.1033,Low,Monitor — no action needed,68,1,19.47,6,0,1323.96
6669-GDZIX,0.1032,Low,Monitor — no action needed,5,1,82.68,0,0,413.40000000000003
9179-KHYNQ,0.1032,Low,Monitor — no action needed,70,1,62.21,6,0,4354.7
3094-JBMQJ,0.1032,Low,Monitor — no action needed,25,2,59.94,6,0,1498.5
5935-NGWUR,0.1031,Low,Monitor — no action needed,19,1,87.05,0,0,1653.95
1091-KXQAJ,0.103,Low,Monitor — no action needed,50,1,100.17,6,0,5008.5
9190-OLFYX,0.1029,Low,Monitor — no action needed,18,0,52.51,2,0,945.18
9888-OJDST,0.1024,Low,Monitor — no action needed,13,2,103.38,3,0,1343.94
8959-NOMFN,0.1023,Low,Monitor — no action needed,37,1,98.53,2,0,3645.61
5425-WUBOD,0.1022,Low,Monitor — no action needed,46,2,59.16,3,0,2721.3599999999997
6301-YRKUS,0.1022,Low,Monitor — no action needed,45,1,62.64,4,0,2818.8
3465-MTGXP,0.1021,Low,Monitor — no action needed,64,0,52.87,1,0,3383.68
5684-EWAGH,0.1019,Low,Monitor — no action needed,1,1,92.82,1,0,92.82
6241-OOBHW,0.1018,Low,Monitor — no action needed,55,2,116.57,5,0,6411.349999999999
2335-XWFCH,0.1017,Low,Monitor — no action needed,16,2,54.09,6,0,865.44
9148-JEAYJ,0.1017,Low,Monitor — no action needed,65,1,107.82,2,0,7008.299999999999
4792-RLHHF,0.1015,Low,Monitor — no action needed,43,1,81.43,6,0,3501.4900000000002
7467-PTUQH,0.1012,Low,Monitor — no action needed,64,1,42.07,5,0,2692.48
5260-FBIVK,0.1009,Low,Monitor — no action needed,69,2,71.99,5,0,4967.3099999999995
2042-LCLZV,0.1009,Low,Monitor — no action needed,38,2,53.57,6,0,2035.66
4853-YOCSQ,0.1008,Low,Monitor — no action needed,57,2,83.02,4,0,4732.139999999999
7628-GPEAN,0.1001,Low,Monitor — no action needed,10,1,101.05,2,0,1010.5
5442-KHUOM,0.1001,Low,Monitor — no action needed,34,2,71.16,6,0,2419.44
7856-QDDEC,0.1,Low,Monitor — no action needed,44,1,52.33,5,0,2302.52
7943-FZZIU,0.0998,Low,Monitor — no action needed,25,2,22.68,5,0,567.0
3819-WZNRG,0.0997,Low,Monitor — no action needed,39,1,96.36,4,0,3758.04
8783-LJIDL,0.0996,Low,Monitor — no action needed,22,1,71.67,1,0,1576.74
1366-OCARF,0.0994,Low,Monitor — no action needed,34,2,86.68,6,0,2947.1200000000003
7286-BGXXC,0.0994,Low,Monitor — no action needed,60,2,55.2,6,0,3312.0
1736-FEWGQ,0.0993,Low,Monitor — no action needed,70,2,111.12,4,0,7778.400000000001
2940-OARZO,0.0993,Low,Monitor — no action needed,58,1,94.88,8,0,5503.04
6366-UEFEY,0.0991,Low,Monitor — no action needed,33,1,42.92,0,0,1416.3600000000001
7782-YSDNY,0.0991,Low,Monitor — no action needed,67,2,39.69,6,0,2659.23
9977-PGDHS,0.099,Low,Monitor — no action needed,54,1,115.42,0,0,6232.68
5825-QSHBF,0.0989,Low,Monitor — no action needed,9,2,59.64,3,0,536.76
4712-VDYHB,0.0984,Low,Monitor — no action needed,30,2,112.21,3,0,3366.2999999999997
3814-RTDNT,0.0983,Low,Monitor — no action needed,14,1,83.45,2,0,1168.3
3385-DFRTV,0.0982,Low,Monitor — no action needed,64,2,93.53,4,0,5985.92
8981-ACQOE,0.0981,Low,Monitor — no action needed,58,2,105.43,7,0,6114.9400000000005
3593-LCNZL,0.0981,Low,Monitor — no action needed,53,1,75.96,6,0,4025.8799999999997
6212-HFHPJ,0.0977,Low,Monitor — no action needed,37,2,84.42,4,0,3123.54
3755-SLGDF,0.0977,Low,Monitor — no action needed,39,2,78.7,5,0,3069.3
3495-AWLLJ,0.0972,Low,Monitor — no action needed,45,1,39.36,5,0,1771.2
4859-NMNAY,0.0972,Low,Monitor — no action needed,67,2,45.21,4,0,3029.07
8893-MLCVF,0.0971,Low,Monitor — no action needed,38,1,83.49,2,0,3172.62
8058-ERQIS,0.0966,Low,Monitor — no action needed,4,2,56.84,6,0,227.36
6854-WFIUM,0.0966,Low,Monitor — no action needed,40,1,101.96,4,0,4078.3999999999996
5930-VJMHS,0.0964,Low,Monitor — no action needed,10,0,30.36,2,0,303.6
9872-JWCPQ,0.0964,Low,Monitor — no action needed,6,1,90.25,2,0,541.5
3384-MPRYN,0.0962,Low,Monitor — no action needed,60,2,49.94,6,0,2996.3999999999996
2701-EIKVU,0.096,Low,Monitor — no action needed,17,1,58.3,1,0,991.0999999999999
8525-IOFDH,0.0959,Low,Monitor — no action needed,60,1,52.01,5,0,3120.6
6163-FODQL,0.0959,Low,Monitor — no action needed,12,2,81.47,6,0,977.64
1005-KURDE,0.0958,Low,Monitor — no action needed,42,2,104.32,5,0,4381.44
2774-ZADVX,0.0958,Low,Monitor — no action needed,60,1,87.34,2,0,5240.400000000001
3214-SYFDE,0.0956,Low,Monitor — no action needed,16,2,77.42,7,0,1238.72
5222-MGNSD,0.0956,Low,Monitor — no action needed,71,2,101.53,6,0,7208.63
2761-PVQPQ,0.0956,Low,Monitor — no action needed,71,1,57.54,5,0,4085.34
4958-ZGRLG,0.0956,Low,Monitor — no action needed,69,0,114.08,1,0,7871.5199999999995
6976-CYUUV,0.0954,Low,Monitor — no action needed,68,2,111.61,5,0,7589.48
1354-GFBBA,0.0952,Low,Monitor — no action needed,18,1,54.85,1,0,987.3000000000001
7651-VXILG,0.0952,Low,Monitor — no action needed,38,2,111.14,4,0,4223.32
5277-SSKVN,0.0952,Low,Monitor — no action needed,3,2,29.45,6,0,88.35
2236-TCIWE,0.0952,Low,Monitor — no action needed,23,1,24.6,1,0,565.8000000000001
8666-UKAPL,0.0951,Low,Monitor — no action needed,67,1,73.61,7,0,4931.87
5685-OAGXY,0.0951,Low,Monitor — no action needed,33,2,67.28,4,0,2220.2400000000002
8904-WNRKX,0.095,Low,Monitor — no action needed,26,1,109.61,2,0,2849.86
9293-OBLDO,0.0949,Low,Monitor — no action needed,63,2,35.39,4,0,2229.57
5262-GPNML,0.0948,Low,Monitor — no action needed,41,1,51.99,7,0,2131.59
9037-AEKZK,0.0948,Low,Monitor — no action needed,29,1,98.37,2,0,2852.73
7635-TLZXA,0.0948,Low,Monitor — no action needed,14,2,52.3,2,0,732.1999999999999
4666-MVFVI,0.0948,Low,Monitor — no action needed,63,2,55.87,6,0,3519.81
7050-TNZDM,0.0947,Low,Monitor — no action needed,63,2,56.22,3,0,3541.86
1885-PSUTH,0.0947,Low,Monitor — no action needed,17,1,102.45,7,0,1741.65
6598-KMCTL,0.0945,Low,Monitor — no action needed,18,1,51.29,5,0,923.22
1118-RXJNG,0.0944,Low,Monitor — no action needed,30,2,112.7,5,0,3381.0
1590-FMUBN,0.0943,Low,Monitor — no action needed,44,2,65.59,3,0,2885.96
4310-JMRPB,0.0941,Low,Monitor — no action needed,64,2,90.7,4,0,5804.8
4175-EKWVM,0.094,Low,Monitor — no action needed,68,2,49.02,5,0,3333.36
2753-PLBAY,0.094,Low,Monitor — no action needed,69,1,21.52,4,0,1484.8799999999999
2128-HHPEQ,0.094,Low,Monitor — no action needed,59,0,63.19,1,0,3728.21
5857-QJUPP,0.0934,Low,Monitor — no action needed,51,1,73.33,1,0,3739.83
7725-XYFSO,0.0934,Low,Monitor — no action needed,11,2,45.83,6,0,504.13
2194-AESOA,0.0933,Low,Monitor — no action needed,30,1,100.11,6,0,3003.3
3994-QDTCT,0.0933,Low,Monitor — no action needed,32,1,80.3,2,0,2569.6
9223-BNHQF,0.0932,Low,Monitor — no action needed,53,2,84.6,5,0,4483.799999999999
8076-FLEIW,0.0931,Low,Monitor — no action needed,6,2,42.76,5,0,256.56
4064-PAPUQ,0.093,Low,Monitor — no action needed,69,2,77.55,5,0,5350.95
6190-RDOTF,0.0929,Low,Monitor — no action needed,67,2,45.21,3,0,3029.07
5445-GBJVE,0.0929,Low,Monitor — no action needed,24,2,60.0,5,0,1440.0
8335-LYJOJ,0.0926,Low,Monitor — no action needed,4,2,42.94,5,0,171.76
7844-AEMRK,0.0925,Low,Monitor — no action needed,12,0,109.46,1,0,1313.52
6253-IDRMA,0.0925,Low,Monitor — no action needed,4,2,109.78,4,0,439.12
9748-NVEFC,0.0923,Low,Monitor — no action needed,48,1,111.92,4,0,5372.16
3451-KXZKC,0.0922,Low,Monitor — no action needed,44,1,90.87,2,0,3998.28
6618-VDAAH,0.0921,Low,Monitor — no action needed,26,0,34.78,2,0,904.28
3893-YUOQO,0.092,Low,Monitor — no action needed,61,1,64.61,4,0,3941.21
7590-IKUYH,0.0918,Low,Monitor — no action needed,17,2,41.25,4,0,701.25
1179-JIQYK,0.0918,Low,Monitor — no action needed,20,0,21.09,2,0,421.8
5948-JEQAB,0.0918,Low,Monitor — no action needed,33,0,33.59,9,0,1108.47
7087-HKKUM,0.0917,Low,Monitor — no action needed,49,1,22.46,1,0,1100.54
2042-SIXFK,0.0916,Low,Monitor — no action needed,65,2,42.83,3,0,2783.95
7850-LBMWM,0.0915,Low,Monitor — no action needed,14,2,32.85,7,0,459.90000000000003
7465-RCJPS,0.091,Low,Monitor — no action needed,33,2,65.12,6,0,2148.96
5831-SFLWG,0.0908,Low,Monitor — no action needed,42,1,68.44,2,0,2874.48
9404-PGFYA,0.0908,Low,Monitor — no action needed,40,1,49.67,7,0,1986.8000000000002
5143-CGLWG,0.0907,Low,Monitor — no action needed,13,1,118.17,7,0,1536.21
3564-FVTLA,0.0906,Low,Monitor — no action needed,62,1,21.69,4,0,1344.78
9518-BSAMO,0.0906,Low,Monitor — no action needed,11,1,23.34,5,0,256.74
5544-MPSYY,0.0905,Low,Monitor — no action needed,72,2,51.5,5,0,3708.0
3955-FJTBS,0.0904,Low,Monitor — no action needed,21,1,113.84,5,0,2390.64
4532-AWACE,0.0899,Low,Monitor — no action needed,72,1,65.09,4,0,4686.4800000000005
5445-YWFAN,0.0898,Low,Monitor — no action needed,68,1,46.04,3,0,3130.72
4394-ZEIZW,0.0897,Low,Monitor — no action needed,59,1,71.81,5,0,4236.79
2153-JIXFE,0.0897,Low,Monitor — no action needed,41,0,25.99,2,0,1065.59
6101-TQOCY,0.0897,Low,Monitor — no action needed,19,2,24.42,6,0,463.98
8995-AJQZM,0.0893,Low,Monitor — no action needed,16,2,41.19,4,0,659.04
6664-ICWFN,0.0893,Low,Monitor — no action needed,51,2,64.73,5,0,3301.23
8507-KIUZF,0.0893,Low,Monitor — no action needed,21,2,96.98,4,0,2036.5800000000002
9086-SQVFB,0.0892,Low,Monitor — no action needed,44,1,39.48,1,0,1737.12
7941-IXJTS,0.0891,Low,Monitor — no action needed,72,1,25.5,2,0,1836.0
5951-KCQZN,0.0891,Low,Monitor — no action needed,29,2,53.76,4,0,1559.04
6968-VGDNJ,0.0891,Low,Monitor — no action needed,58,1,64.73,4,0,3754.34
2749-KOYNQ,0.089,Low,Monitor — no action needed,68,0,39.1,1,0,2658.8
1227-OWQBY,0.0889,Low,Monitor — no action needed,1,2,85.8,3,0,85.8
8411-XDEJU,0.0886,Low,Monitor — no action needed,70,2,72.13,4,0,5049.099999999999
6346-VIGTB,0.0885,Low,Monitor — no action needed,69,0,94.54,6,0,6523.26
8020-JGNCM,0.0883,Low,Monitor — no action needed,66,0,115.83,7,0,7644.78
3381-THZGY,0.0883,Low,Monitor — no action needed,38,1,63.24,6,0,2403.12
2717-HNEWF,0.0882,Low,Monitor — no action needed,43,2,38.66,4,0,1662.3799999999999
8191-ATYJN,0.0881,Low,Monitor — no action needed,24,2,26.89,5,0,645.36
7972-DKSXY,0.0881,Low,Monitor — no action needed,67,0,25.57,6,0,1713.19
3577-FOEQR,0.088,Low,Monitor — no action needed,66,1,72.86,1,0,4808.76
3774-LJSDG,0.0879,Low,Monitor — no action needed,44,1,25.68,6,0,1129.92
5934-NOVNA,0.0878,Low,Monitor — no action needed,21,2,59.58,5,0,1251.18
1236-TGSXC,0.0872,Low,Monitor — no action needed,10,1,84.81,1,0,848.1
4072-NWMZD,0.0871,Low,Monitor — no action needed,72,1,88.55,6,0,6375.599999999999
7494-KJDAR,0.0871,Low,Monitor — no action needed,20,1,65.81,2,0,1316.2
7398-OYMBQ,0.0871,Low,Monitor — no action needed,29,2,31.2,4,0,904.8
7741-HWLZQ,0.0867,Low,Monitor — no action needed,28,2,57.41,6,0,1607.48
7791-VFBJE,0.0866,Low,Monitor — no action needed,32,2,56.76,2,0,1816.32
7019-DOCEM,0.0865,Low,Monitor — no action needed,11,2,78.26,5,0,860.86
5220-MWTRK,0.0863,Low,Monitor — no action needed,6,1,117.75,5,0,706.5
6770-UMWPM,0.0863,Low,Monitor — no action needed,72,2,90.64,3,0,6526.08
2419-KWTZR,0.0863,Low,Monitor — no action needed,36,2,75.76,3,0,2727.36
7827-TAKFK,0.0863,Low,Monitor — no action needed,37,2,110.57,5,0,4091.0899999999997
1823-WVZNT,0.0861,Low,Monitor — no action needed,29,2,73.13,6,0,2120.77
1296-GZILC,0.086,Low,Monitor — no action needed,66,2,109.78,6,0,7245.4800000000005
5327-UJBKK,0.0859,Low,Monitor — no action needed,70,2,116.7,3,0,8169.0
1550-TKDAN,0.0858,Low,Monitor — no action needed,4,2,51.23,5,0,204.92
7929-SZQVG,0.0856,Low,Monitor — no action needed,50,2,61.15,4,0,3057.5
8777-WPMMY,0.0855,Low,Monitor — no action needed,61,1,33.58,1,0,2048.38
6747-ITHLG,0.0854,Low,Monitor — no action needed,58,2,111.15,5,0,6446.700000000001
5432-QQCJI,0.0853,Low,Monitor — no action needed,62,0,76.37,7,0,4734.9400000000005
4224-CADHJ,0.0852,Low,Monitor — no action needed,28,0,107.3,0,0,3004.4
7638-GTLDB,0.0852,Low,Monitor — no action needed,64,1,100.25,5,0,6416.0
6349-PTTNC,0.0849,Low,Monitor — no action needed,20,2,51.45,9,0,1029.0
9806-JYYMN,0.0848,Low,Monitor — no action needed,69,0,26.13,7,0,1802.97
1531-ERLQZ,0.0848,Low,Monitor — no action needed,66,0,24.5,2,0,1617.0
7888-IUTTP,0.0846,Low,Monitor — no action needed,36,1,47.5,1,0,1710.0
7461-IVVZB,0.0845,Low,Monitor — no action needed,67,0,21.58,8,0,1445.86
9279-DOKGS,0.0845,Low,Monitor — no action needed,69,2,61.82,5,0,4265.58
1179-HZGQW,0.0844,Low,Monitor — no action needed,46,1,110.93,5,0,5102.780000000001
9617-SACGZ,0.0843,Low,Monitor — no action needed,11,1,43.98,7,0,483.78
9667-UZPAM,0.0842,Low,Monitor — no action needed,15,1,42.01,8,0,630.15
9587-UXMUG,0.0842,Low,Monitor — no action needed,62,0,61.81,2,0,3832.2200000000003
3485-ZEZIM,0.0842,Low,Monitor — no action needed,39,1,55.16,2,0,2151.24
2211-WDHML,0.0842,Low,Monitor — no action needed,33,1,23.26,4,0,767.58
4785-BSBAZ,0.0842,Low,Monitor — no action needed,39,1,85.99,7,0,3353.6099999999997
9652-TZPRD,0.0841,Low,Monitor — no action needed,72,1,86.57,7,0,6233.039999999999
6794-AMLUD,0.0841,Low,Monitor — no action needed,69,2,41.63,6,0,2872.4700000000003
5843-NRDXG,0.0841,Low,Monitor — no action needed,12,1,92.2,2,0,1106.4
5142-MDATN,0.084,Low,Monitor — no action needed,72,0,48.38,1,0,3483.36
2876-XHDOG,0.084,Low,Monitor — no action needed,41,1,43.19,4,0,1770.79
9255-OUNEW,0.0839,Low,Monitor — no action needed,29,1,92.17,2,0,2672.93
9735-RGPWJ,0.0839,Low,Monitor — no action needed,53,1,50.46,7,0,2674.38
1625-QBWTV,0.0836,Low,Monitor — no action needed,46,2,116.22,5,0,5346.12
7607-HMIWS,0.0836,Low,Monitor — no action needed,62,0,61.83,1,0,3833.46
9139-DINUS,0.0834,Low,Monitor — no action needed,42,1,56.78,7,0,2384.76
3178-KOUHK,0.0834,Low,Monitor — no action needed,37,0,111.5,6,0,4125.5
8946-XWADN,0.0833,Low,Monitor — no action needed,1,2,109.76,5,0,109.76
2150-RNBIW,0.0829,Low,Monitor — no action needed,41,1,41.87,4,0,1716.6699999999998
1662-SRTNG,0.0829,Low,Monitor — no action needed,27,1,95.39,1,0,2575.53
8274-PQOAF,0.0828,Low,Monitor — no action needed,37,2,87.55,4,0,3239.35
6494-GMENH,0.0826,Low,Monitor — no action needed,48,2,105.62,2,0,5069.76
5624-UKOAV,0.0825,Low,Monitor — no action needed,72,1,89.67,2,0,6456.24
2907-PIZEA,0.0824,Low,Monitor — no action needed,67,1,107.81,5,0,7223.27
8806-CXMHW,0.0824,Low,Monitor — no action needed,32,1,89.68,0,0,2869.76
2587-OOBDF,0.0822,Low,Monitor — no action needed,23,1,71.98,2,0,1655.5400000000002
4846-OKWDT,0.0822,Low,Monitor — no action needed,36,2,24.66,9,0,887.76
1754-YTSCE,0.082,Low,Monitor — no action needed,33,2,37.46,6,0,1236.18
9912-ALNMX,0.0817,Low,Monitor — no action needed,25,1,62.74,1,0,1568.5
1857-WHTIZ,0.0817,Low,Monitor — no action needed,13,2,21.72,3,0,282.36
6482-VRNJY,0.0814,Low,Monitor — no action needed,29,2,32.48,6,0,941.92
6793-WNYKS,0.0813,Low,Monitor — no action needed,6,1,61.77,0,0,370.62
5759-MDNIZ,0.0811,Low,Monitor — no action needed,28,1,42.21,1,0,1181.88
3349-FCGJX,0.081,Low,Monitor — no action needed,71,2,77.8,6,0,5523.8
1464-OLWUU,0.0809,Low,Monitor — no action needed,43,2,31.26,7,0,1344.18
8445-EMXSB,0.0808,Low,Monitor — no action needed,49,2,63.96,2,0,3134.04
5033-GFXLN,0.0804,Low,Monitor — no action needed,18,1,64.87,2,0,1167.66
2865-LXWXA,0.0804,Low,Monitor — no action needed,4,2,27.1,4,0,108.4
9590-PHOSR,0.0804,Low,Monitor — no action needed,40,1,105.86,3,0,4234.4
7022-XMXQB,0.0803,Low,Monitor — no action needed,27,1,29.04,8,0,784.0799999999999
9264-ENZXW,0.0802,Low,Monitor — no action needed,29,1,106.34,2,0,3083.86
2227-KVBVU,0.0801,Low,Monitor — no action needed,12,1,78.72,2,0,944.64
8946-CVCJW,0.0801,Low,Monitor — no action needed,25,2,89.95,6,0,2248.75
9004-IFIXF,0.08,Low,Monitor — no action needed,53,1,42.76,5,0,2266.2799999999997
5667-YMKNF,0.0798,Low,Monitor — no action needed,21,2,26.8,5,0,562.8000000000001
8613-HURYJ,0.0798,Low,Monitor — no action needed,51,2,44.52,4,0,2270.52
3814-ASQLX,0.0796,Low,Monitor — no action needed,68,0,81.09,3,0,5514.12
6232-EMCNN,0.0795,Low,Monitor — no action needed,39,2,46.34,3,0,1807.2600000000002
8675-RMAGN,0.0795,Low,Monitor — no action needed,37,2,55.94,6,0,2069.7799999999997
4743-IUUNJ,0.0795,Low,Monitor — no action needed,5,1,88.53,0,0,442.65
6305-RGOLA,0.0795,Low,Monitor — no action needed,29,2,53.45,6,0,1550.0500000000002
6080-SPLIH,0.0794,Low,Monitor — no action needed,37,1,118.17,2,0,4372.29
5632-BJRIB,0.0794,Low,Monitor — no action needed,39,1,74.61,6,0,2909.79
9667-AKWBO,0.0793,Low,Monitor — no action needed,13,0,25.43,1,0,330.59
2837-ICSNM,0.0791,Low,Monitor — no action needed,20,2,31.07,5,0,621.4
4541-FDYYV,0.0789,Low,Monitor — no action needed,20,2,100.75,6,0,2015.0
2572-GAMND,0.0788,Low,Monitor — no action needed,33,2,78.85,7,0,2602.0499999999997
9359-SDRXB,0.0786,Low,Monitor — no action needed,56,1,113.11,4,0,6334.16
1604-IJUYN,0.0786,Low,Monitor — no action needed,66,1,68.02,6,0,4489.32
1092-YCMUX,0.0785,Low,Monitor — no action needed,48,2,54.32,5,0,2607.36
2035-BGPXA,0.0785,Low,Monitor — no action needed,30,2,82.31,3,0,2469.3
6686-FFUZS,0.0785,Low,Monitor — no action needed,29,1,66.6,1,0,1931.3999999999999
6795-LIVNX,0.0784,Low,Monitor — no action needed,16,2,44.48,7,0,711.68
5245-KYHAJ,0.078,Low,Monitor — no action needed,33,2,57.48,4,0,1896.84
2715-KNGDI,0.0778,Low,Monitor — no action needed,68,0,69.29,5,0,4711.72
6094-OHIRB,0.0777,Low,Monitor — no action needed,59,2,116.4,6,0,6867.6
5228-FAHSV,0.0776,Low,Monitor — no action needed,61,2,27.12,4,0,1654.3200000000002
3884-GKUYZ,0.0775,Low,Monitor — no action needed,2,1,92.25,1,0,184.5
3971-FHALE,0.0775,Low,Monitor — no action needed,8,1,67.65,2,0,541.2
6378-BBKZB,0.0774,Low,Monitor — no action needed,10,0,107.81,1,0,1078.1
8546-LUWZT,0.0773,Low,Monitor — no action needed,65,2,65.87,5,0,4281.55
8556-VVXXL,0.077,Low,Monitor — no action needed,9,0,24.58,1,0,221.21999999999997
6135-WGHWC,0.077,Low,Monitor — no action needed,18,2,79.33,7,0,1427.94
9400-EAOII,0.0769,Low,Monitor — no action needed,17,1,71.05,3,0,1207.85
1040-PODNK,0.0769,Low,Monitor — no action needed,65,0,64.53,1,0,4194.45
4573-CAFDN,0.0767,Low,Monitor — no action needed,31,2,42.46,7,0,1316.26
2305-YWUZK,0.0766,Low,Monitor — no action needed,3,2,38.82,2,0,116.46000000000001
5816-PKDUK,0.0765,Low,Monitor — no action needed,62,2,22.27,5,0,1380.74
9100-SCIPX,0.0764,Low,Monitor — no action needed,49,1,30.35,1,0,1487.15
6366-WSKJL,0.0762,Low,Monitor — no action needed,64,2,42.24,6,0,2703.36
7690-TDYKB,0.0762,Low,Monitor — no action needed,40,2,87.6,7,0,3504.0
6471-ZARZA,0.0761,Low,Monitor — no action needed,52,2,18.81,4,0,978.1199999999999
3135-NZJXX,0.076,Low,Monitor — no action needed,22,2,66.56,5,0,1464.3200000000002
6953-SPMLE,0.0758,Low,Monitor — no action needed,15,2,95.44,5,0,1431.6
5723-QGPNU,0.0756,Low,Monitor — no action needed,36,1,67.66,0,0,2435.7599999999998
7014-JNXYI,0.0756,Low,Monitor — no action needed,71,1,69.01,8,0,4899.71
7255-BDQNV,0.0756,Low,Monitor — no action needed,46,0,34.43,1,0,1583.78
6478-OLHJR,0.0755,Low,Monitor — no action needed,39,0,108.75,7,0,4241.25
7687-TYIKA,0.075,Low,Monitor — no action needed,2,2,62.9,4,0,125.8
5653-VQLRK,0.0749,Low,Monitor — no action needed,26,2,104.85,6,0,2726.1
7732-IXOMU,0.0749,Low,Monitor — no action needed,26,2,53.79,6,0,1398.54
1634-UDNCI,0.0748,Low,Monitor — no action needed,45,2,23.36,7,0,1051.2
3254-JXNRA,0.0748,Low,Monitor — no action needed,17,1,108.13,0,0,1838.21
1515-OHPAK,0.0747,Low,Monitor — no action needed,36,1,67.62,1,0,2434.32
3050-TVOKU,0.0746,Low,Monitor — no action needed,35,2,115.24,6,0,4033.3999999999996
1556-RALIU,0.0746,Low,Monitor — no action needed,42,2,58.92,7,0,2474.64
5502-OICEU,0.0746,Low,Monitor — no action needed,15,2,108.31,5,0,1624.65
7858-YIHPS,0.0746,Low,Monitor — no action needed,27,2,100.78,3,0,2721.06
1864-VSAHP,0.0745,Low,Monitor — no action needed,63,0,112.29,1,0,7074.27
7083-HXJVG,0.0745,Low,Monitor — no action needed,68,1,39.08,3,0,2657.44
8177-CEKFD,0.0745,Low,Monitor — no action needed,7,2,42.43,2,0,297.01
5086-AVEDM,0.0745,Low,Monitor — no action needed,15,2,68.93,4,0,1033.95
9191-RGLBY,0.0743,Low,Monitor — no action needed,50,2,93.1,4,0,4655.0
5537-PTCSA,0.0741,Low,Monitor — no action needed,43,2,71.42,5,0,3071.06
1470-LEQEV,0.0741,Low,Monitor — no action needed,32,2,48.39,7,0,1548.48
4316-DEUEA,0.0741,Low,Monitor — no action needed,12,2,65.18,5,0,782.1600000000001
9705-HHQRT,0.074,Low,Monitor — no action needed,68,2,53.78,6,0,3657.04
5599-ZDSKM,0.0739,Low,Monitor — no action needed,63,2,91.05,3,0,5736.15
6110-BHACS,0.0738,Low,Monitor — no action needed,67,2,78.52,4,0,5260.84
4914-WNRJZ,0.0737,Low,Monitor — no action needed,39,1,80.46,4,0,3137.9399999999996
7459-UQPHD,0.0735,Low,Monitor — no action needed,2,1,85.26,2,0,170.52
3533-KMEHO,0.0734,Low,Monitor — no action needed,62,0,116.09,4,0,7197.58
9540-PPIUE,0.0731,Low,Monitor — no action needed,0,2,117.42,1,0,0.0
2113-BQTYH,0.073,Low,Monitor — no action needed,39,2,44.54,6,0,1737.06
